NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
11893,부산광역시 부산진구 양정동,399-1,399.0,1.0,한진스카이뷰,전세,49.77,202505,4,"17,500",0,22.0,2015.0,거제대로 46,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 양정동 거제대로 46,24000.0
11922,부산광역시 사하구 하단동,893-3,893.0,3.0,호주하이츠빌라,전세,81.51,202505,4,"12,000",0,2.0,2002.0,낙동남로 1352-6,202507~202707,신규,-,,,아파트,,,,부산광역시 사하구 하단동 낙동남로 1352-6,
11958,부산광역시 남구 용호동,976,976.0,0.0,쌍용예가,전세,59.9639,202505,3,"21,000",0,19.0,2013.0,용호로216번가길 46,202506~202705,신규,-,,,아파트,,,,부산광역시 남구 용호동 용호로216번가길 46,27900.0
11965,부산광역시 해운대구 재송동,1182-1,1182.0,1.0,장산동국,전세,59.64,202505,3,"10,000",0,14.0,1993.0,재송2로 91,202505~202605,신규,-,,,아파트,,,,부산광역시 해운대구 재송동 재송2로 91,15800.0
12022,부산광역시 기장군 기장읍 교리,343-1,343.0,1.0,가화만사성,전세,53.4307,202505,3,"12,000",0,5.0,2004.0,차성동로 167-10,202507~202707,신규,-,,,아파트,,,,부산광역시 기장군 기장읍 교리 차성동로 167-10,15800.0
12030,부산광역시 기장군 정관읍 달산리,1244,1244.0,0.0,두산위브더테라스,전세,84.821,202505,3,"30,500",0,5.0,2018.0,산단6로 33-8,202505~202705,신규,-,,,아파트,,,,부산광역시 기장군 정관읍 달산리 산단6로 33-8,46500.0
12052,부산광역시 사상구 엄궁동,25-110,25.0,110.0,엄궁럭키,전세,82.6,202505,3,"13,500",0,3.0,1993.0,대동로 34-25,202507~202707,신규,-,,,아파트,,,,부산광역시 사상구 엄궁동 대동로 34-25,10850.0
12053,부산광역시 사상구 엄궁동,1-10,1.0,10.0,삼성타워,전세,59.86,202505,3,"9,000",0,7.0,1993.0,대동로64번길 40,202506~202706,신규,-,,,아파트,,,,부산광역시 사상구 엄궁동 대동로64번길 40,9000.0
12055,부산광역시 수영구 광안동,199-2,199.0,2.0,에이스로얄팰리스,전세,27.08,202505,2,"14,000",0,19.0,2019.0,광남로 102,202506~202706,신규,-,,,아파트,,,,부산광역시 수영구 광안동 광남로 102,26000.0
12056,부산광역시 수영구 망미동,1136,1136.0,0.0,이편한세상3차,전세,84.977,202505,2,"23,000",0,2.0,2005.0,좌수영로 192,202506~202706,신규,-,,,아파트,,,,부산광역시 수영구 망미동 좌수영로 192,41000.0
12066,부산광역시 수영구 광안동,1069-3,1069.0,3.0,광안동일스위트,전세,109.9523,202505,2,"33,000",0,10.0,2005.0,망미번영로38번길 104,202506~202706,신규,-,,,아파트,,,,부산광역시 수영구 광안동 망미번영로38번길 104,37200.0
12092,부산광역시 연제구 연산동,1345-12,1345.0,12.0,해운드림빌,전세,44.66,202505,2,"12,400",0,4.0,2013.0,월드컵대로145번길 75,202505~202705,신규,-,,,아파트,,,,부산광역시 연제구 연산동 월드컵대로145번길 75,
12095,부산광역시 남구 문현동,805-1,805.0,1.0,홍익빌레트Ⅲ,전세,49.86,202505,2,"14,300",0,13.0,2016.0,전포대로 23,202507~202707,신규,-,,,아파트,,,,부산광역시 남구 문현동 전포대로 23,17500.0
12143,부산광역시 금정구 장전동,604-12,604.0,12.0,윤성리버티,전세,49.7526,202505,2,"15,500",0,18.0,2019.0,온천장로125번길 28-20,202506~202706,신규,-,,,아파트,,,,부산광역시 금정구 장전동 온천장로125번길 28-20,13633.0
12161,부산광역시 금정구 부곡동,325-6,325.0,6.0,부곡일천베스파,전세,74.74,202505,2,"20,000",0,15.0,2004.0,부곡로 87,202505~202705,신규,-,,,아파트,,,,부산광역시 금정구 부곡동 부곡로 87,
12175,부산광역시 부산진구 당감동,123,123.0,0.0,태화현대2,전세,59.72,202505,2,"20,000",0,8.0,1996.0,가야대로 635-13,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 당감동 가야대로 635-13,31500.0
12196,부산광역시 영도구 대교동2가,151-3,151.0,3.0,아이블리스,전세,64.9716,202505,2,"20,000",0,12.0,2017.0,절영로 33,202506~202706,신규,-,,,아파트,,,,부산광역시 영도구 대교동2가 절영로 33,32200.0
12210,부산광역시 부산진구 부암동,52-8,52.0,8.0,허브팰리스더파크,전세,72.5229,202505,1,"25,000",0,4.0,2024.0,시민공원로19번길 51,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 부암동 시민공원로19번길 51,47500.0
12216,부산광역시 부산진구 개금동,197-5,197.0,5.0,성원쌍떼뷰,전세,59.715,202505,1,"15,000",0,10.0,2004.0,개금온정로 5,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 개금온정로 5,22000.0
12248,부산광역시 해운대구 재송동,212,212.0,0.0,정원센텀스카이,전세,63.46,202505,1,"18,000",0,3.0,2016.0,해운대로91번길 32,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 재송동 해운대로91번길 32,
12252,부산광역시 해운대구 반여동,1662,1662.0,0.0,메가센텀한화꿈에그린,전세,84.9304,202505,1,"25,000",0,7.0,2008.0,반여로 67,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 반여동 반여로 67,54900.0
12255,부산광역시 동래구 사직동,1055,1055.0,0.0,사직역삼정그린코아더베스트2차,전세,84.71,202505,1,"46,000",0,6.0,2018.0,사직로 16,202507~202707,신규,-,,,아파트,,,,부산광역시 동래구 사직동 사직로 16,62000.0
12262,부산광역시 해운대구 중동,1521-32,1521.0,32.0,마마아파트,전세,127.73,202505,1,"20,000",0,5.0,1990.0,좌동순환로 405,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 중동 좌동순환로 405,23000.0
12309,부산광역시 연제구 거제동,1513,1513.0,0.0,온천천2차동원로얄듀크,전세,78.2467,202505,1,"27,000",0,14.0,2013.0,거제천로269번길 41,202505~202705,신규,-,,,아파트,,,,부산광역시 연제구 거제동 거제천로269번길 41,42500.0
12324,부산광역시 금정구 구서동,1059,1059.0,0.0,구서동쌍용예가2단지,전세,84.9924,202505,1,"37,000",0,13.0,2010.0,금샘로 262,202505~202705,신규,-,,,아파트,,,,부산광역시 금정구 구서동 금샘로 262,57700.0
12332,부산광역시 금정구 부곡동,225-7,225.0,7.0,삼백크라시앙,전세,84.8,202505,1,"21,200",0,6.0,2003.0,중앙대로1719번길 13,202505~202705,신규,-,,,아파트,,,,부산광역시 금정구 부곡동 중앙대로1719번길 13,
12361,부산광역시 사하구 하단동,529-13,529.0,13.0,섬진1,전세,83.89,202505,1,"18,000",0,11.0,2003.0,승학로3번길 23,202506~202706,신규,-,,,아파트,,,,부산광역시 사하구 하단동 승학로3번길 23,23000.0
12399,부산광역시 북구 금곡동,1917,1917.0,0.0,율리역벽산블루밍2단지,전세,84.987,202504,30,"26,000",0,1.0,2014.0,효열로 2,202505~202705,신규,-,,,아파트,,,,부산광역시 북구 금곡동 효열로 2,28900.0
12422,부산광역시 부산진구 개금동,1-7,1.0,7.0,개금우드빌,전세,44.87,202504,30,"8,000",0,12.0,1994.0,백양관문로77번길 81,202504~202704,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 백양관문로77번길 81,8800.0
12424,부산광역시 영도구 동삼동,656,656.0,0.0,조양비취맨션,전세,48.45,202504,30,"6,000",0,1.0,1985.0,절영로 504,202504~202704,신규,-,,,아파트,,,,부산광역시 영도구 동삼동 절영로 504,7550.0
12426,부산광역시 영도구 청학동,135,135.0,0.0,화신,전세,84.6,202504,30,"11,000",0,3.0,1983.0,태종로358번길 3,202505~202705,신규,-,,,아파트,,,,부산광역시 영도구 청학동 태종로358번길 3,18000.0
12433,부산광역시 동구 초량동,865-166,865.0,166.0,화신1,전세,41.31,202504,30,"6,500",0,3.0,1986.0,망양로 516-4,202505~202705,신규,-,,,아파트,,,,부산광역시 동구 초량동 망양로 516-4,11500.0
12460,부산광역시 부산진구 당감동,797,797.0,0.0,"백양뜨란채,주공아파트(1단지)",전세,59.89,202504,30,"12,000",0,15.0,1999.0,백양산로53번길 125,202505~202705,신규,-,,,아파트,,,,부산광역시 부산진구 당감동 백양산로53번길 125,12000.0
12480,부산광역시 기장군 기장읍 대라리,85,85.0,0.0,동부산렉슬,전세,80.06,202504,30,"17,300",0,9.0,2017.0,차성동로45번길 1,202506~202706,신규,-,,,아파트,,,,부산광역시 기장군 기장읍 대라리 차성동로45번길 1,
12491,부산광역시 연제구 거제동,1466-19,1466.0,19.0,대호,전세,79.11,202504,30,"19,000",0,14.0,1996.0,거제천로255번길 53,202506~202706,신규,-,,,아파트,,,,부산광역시 연제구 거제동 거제천로255번길 53,22000.0
12539,부산광역시 해운대구 반여동,763-28,763.0,28.0,대산,전세,50.4,202504,29,"6,000",0,4.0,1984.0,선수촌로207번가길 10,202505~202705,신규,-,,,아파트,,,,부산광역시 해운대구 반여동 선수촌로207번가길 10,17800.0
12542,부산광역시 해운대구 중동,1515-2,1515.0,2.0,달맞이경동메르빌,전세,65.745,202504,29,"25,000",0,8.0,2002.0,달맞이길65번길 12-12,202505~202705,신규,-,,,아파트,,,,부산광역시 해운대구 중동 달맞이길65번길 12-12,31000.0
12549,부산광역시 남구 문현동,351-12,351.0,12.0,벽산기린,전세,84.95,202504,29,"19,000",0,14.0,1990.0,지게골로 52-15,202506~202706,신규,-,,,아파트,,,,부산광역시 남구 문현동 지게골로 52-15,29000.0
12558,부산광역시 남구 용호동,976,976.0,0.0,쌍용예가,전세,84.9995,202504,29,"27,000",0,5.0,2013.0,용호로216번가길 10,202506~202706,신규,-,,,아파트,,,,부산광역시 남구 용호동 용호로216번가길 10,38000.0
12565,부산광역시 남구 대연동,967-1,967.0,1.0,대영(967-1),전세,64.73,202504,29,"8,000",0,1.0,1976.0,석포로126번길 4,202505~202705,신규,-,,,아파트,,,,부산광역시 남구 대연동 석포로126번길 4,13500.0
12586,부산광역시 사하구 당리동,33-3,33.0,3.0,우림그린맨션,전세,84.78,202504,29,"12,000",0,10.0,1991.0,제석로95번길 22-5,202505~202705,신규,-,,,아파트,,,,부산광역시 사하구 당리동 제석로95번길 22-5,13500.0
12603,부산광역시 서구 암남동,611-5,611.0,5.0,송도현대,전세,84.865,202504,29,"8,000",0,14.0,1992.0,암남공원로 72,202505~202705,신규,-,,,아파트,,,,부산광역시 서구 암남동 암남공원로 72,26000.0
12604,부산광역시 부산진구 연지동,353-1,353.0,1.0,세동한신,전세,59.91,202504,29,"17,000",0,2.0,1995.0,새싹로 183,202505~202705,신규,-,,,아파트,,,,부산광역시 부산진구 연지동 새싹로 183,30500.0
12616,부산광역시 부산진구 범천동,875-11,875.0,11.0,평광우리가,전세,36.79,202504,29,"9,500",0,7.0,2015.0,신천대로65번길 90,202505~202705,신규,-,,,아파트,,,,부산광역시 부산진구 범천동 신천대로65번길 90,11500.0
12617,부산광역시 부산진구 범천동,1643,1643.0,0.0,범일역풍림아이원,전세,125.9662,202504,29,"39,000",0,9.0,2012.0,범일로154번길 33,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 범천동 범일로154번길 33,39500.0
12630,부산광역시 부산진구 당감동,768-1,768.0,1.0,백산,전세,48.8,202504,29,"7,800",0,3.0,1988.0,백양순환로 55,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 당감동 백양순환로 55,9500.0
12634,부산광역시 부산진구 부암동,560-14,560.0,14.0,협성피닉스타운,전세,148.35,202504,29,"20,000",0,1.0,1993.0,당감로 118,202505~202705,신규,-,,,아파트,,,,부산광역시 부산진구 부암동 당감로 118,16700.0
12639,부산광역시 부산진구 전포동,694-5,694.0,5.0,세경HUB센트럴시티,전세,49.96,202504,29,"19,200",0,12.0,2018.0,서전로38번길 89,202507~202707,신규,-,,,아파트,,,,부산광역시 부산진구 전포동 서전로38번길 89,
12642,부산광역시 부산진구 부전동,423-4,423.0,4.0,다솜빌,전세,34.53,202504,28,"7,900",0,3.0,2011.0,부전로95번길 40,202505~202705,신규,-,,,아파트,,,,부산광역시 부산진구 부전동 부전로95번길 40,5000.0
12658,부산광역시 동래구 안락동,603-13,603.0,13.0,안락지음,전세,45.9211,202504,28,"15,000",0,5.0,2017.0,충렬대로428번길 40,202506~202706,신규,-,,,아파트,,,,부산광역시 동래구 안락동 충렬대로428번길 40,21500.0
12669,부산광역시 동구 초량동,1165-11,1165.0,11.0,부산역유림줄리엣,전세,24.5973,202504,28,"10,300",0,11.0,2014.0,중앙대로274번길 7-3,202506~202706,신규,-,,,아파트,,,,부산광역시 동구 초량동 중앙대로274번길 7-3,5200.0
12675,부산광역시 영도구 동삼동,265,265.0,0.0,경전,전세,85.75,202504,28,"11,000",0,7.0,1993.0,동삼동로 10,202505~202705,신규,-,,,아파트,,,,부산광역시 영도구 동삼동 동삼동로 10,15600.0
12685,부산광역시 해운대구 우동,1007-16,1007.0,16.0,대우동삼,전세,164.5,202504,28,"40,000",0,3.0,1993.0,해운대로452번길 18,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 우동 해운대로452번길 18,94000.0
12765,부산광역시 강서구 명지동,3243,3243.0,0.0,엘크루블루오션,전세,244.19,202504,28,"80,000",0,1.0,2012.0,명지오션시티12로 120,202506~202706,신규,-,,,아파트,,,,부산광역시 강서구 명지동 명지오션시티12로 120,91000.0
12796,부산광역시 사하구 괴정동,932-3,932.0,3.0,영원베네스트아파트,전세,69.21,202504,27,"23,900",0,3.0,2017.0,낙동대로234번길 1,202506~202706,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 낙동대로234번길 1,29500.0
12801,부산광역시 해운대구 반여동,982-14,982.0,14.0,신동아,전세,59.78,202504,27,"12,000",0,19.0,1996.0,반여로 176,202505~202705,신규,-,,,아파트,,,,부산광역시 해운대구 반여동 반여로 176,17000.0
12817,부산광역시 부산진구 양정동,406-4,406.0,4.0,백조,전세,136.82,202504,27,"23,000",0,2.0,1983.0,동평로 409,202506~202706,신규,-,,,아파트,,,,부산광역시 부산진구 양정동 동평로 409,
12826,부산광역시 수영구 광안동,194-5,194.0,5.0,개나리,전세,64.51,202504,26,"10,000",0,2.0,1980.0,광남로 136,202506~202706,신규,-,,,아파트,,,,부산광역시 수영구 광안동 광남로 136,
12845,부산광역시 사상구 주례동,317,317.0,0.0,동일,전세,84.93,202504,26,"12,000",0,2.0,1989.0,양지로 47,202505~202705,신규,-,,,아파트,,,,부산광역시 사상구 주례동 양지로 47,13300.0
12866,부산광역시 해운대구 재송동,1051-2,1051.0,2.0,현대(1051-2),전세,41.235,202504,26,"7,000",0,5.0,1988.0,해운대로81번길 60,202505~202705,신규,-,,,아파트,,,,부산광역시 해운대구 재송동 해운대로81번길 60,16750.0
12898,부산광역시 사하구 하단동,477-9,477.0,9.0,칠산주택조합,전세,46.49,202504,26,"8,500",0,4.0,1984.0,낙동대로549번길 6,202505~202705,신규,-,,,아파트,,,,부산광역시 사하구 하단동 낙동대로549번길 6,
12902,부산광역시 금정구 장전동,732,732.0,0.0,금정산쌍용예가,전세,84.9024,202504,26,"32,000",0,22.0,2012.0,금강로379번길 50,202506~202706,신규,-,,,아파트,,,,부산광역시 금정구 장전동 금강로379번길 50,51000.0
12927,부산광역시 영도구 청학동,69-93,69.0,93.0,한일유앤아이,전세,84.4568,202504,26,"13,200",0,6.0,2005.0,일산봉로 58,202505~202705,신규,-,,,아파트,,,,부산광역시 영도구 청학동 일산봉로 58,17300.0
12993,부산광역시 동래구 칠산동,240,240.0,0.0,덕산,전세,52.51,202504,25,"8,000",0,1.0,1983.0,동래로152번길 9,202505~202705,신규,-,,,아파트,,,,부산광역시 동래구 칠산동 동래로152번길 9,
13002,부산광역시 중구 대청동4가,79-1,79.0,1.0,새들맨션,전세,84.13,202504,25,"12,000",0,4.0,1981.0,중구로 81,202505~202705,신규,-,,,아파트,,,,부산광역시 중구 대청동4가 중구로 81,
13003,부산광역시 동래구 명장동,300-89,300.0,89.0,한신,전세,66.6,202504,25,"9,000",0,4.0,1988.0,명서로112번길 82,202505~202705,신규,-,,,아파트,,,,부산광역시 동래구 명장동 명서로112번길 82,21000.0
13028,부산광역시 남구 문현동,41,41.0,0.0,한양,전세,84.17,202504,25,"19,000",0,2.0,1978.0,고동골로78번길 23,202506~202706,신규,-,,,아파트,,,,부산광역시 남구 문현동 고동골로78번길 23,
13036,부산광역시 남구 용호동,364-3,364.0,3.0,영신맨션1동,전세,54.98,202504,25,"10,000",0,2.0,1980.0,용호로123번길 69,202505~202705,신규,-,,,아파트,,,,부산광역시 남구 용호동 용호로123번길 69,
13089,부산광역시 해운대구 송정동,137-7,137.0,7.0,조희바다풍경,전세,57.08,202504,25,"3,000",0,10.0,2019.0,송정1로8번길 34,202504~202704,신규,-,,,아파트,,,,부산광역시 해운대구 송정동 송정1로8번길 34,
13120,부산광역시 금정구 구서동,465-4,465.0,4.0,헤리티지우석,전세,58.8955,202504,24,"23,000",0,3.0,2023.0,금정로 213,202505~202705,신규,-,,,아파트,,,,부산광역시 금정구 구서동 금정로 213,
13128,부산광역시 금정구 장전동,576-8,576.0,8.0,온천아이브,전세,28.32,202504,24,"13,000",0,15.0,2016.0,금강로 184,202506~202706,신규,-,,,아파트,,,,부산광역시 금정구 장전동 금강로 184,17250.0
13137,부산광역시 금정구 서동,208-22,208.0,22.0,대묵M-PARK(베스트로즈힐),전세,80.86,202504,24,"14,000",0,4.0,2006.0,반송로 397,202505~202705,신규,-,,,아파트,,,,부산광역시 금정구 서동 반송로 397,8000.0
