NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
4059,부산광역시 부산진구 부암동,Mar.48,48,3,타워베르빌,전세,84.814,202507,4,"20,500",0,15,2005,시민공원로19번길 65,202507~202707,신규,-,,,아파트,,,,부산광역시 부산진구 부암동 시민공원로19번길 65,28800
4060,부산광역시 동래구 낙민동,Jan.83,83,1,동래우성,전세,59.64,202507,4,"14,000",0,1,1997,안남로 17,202507~202707,신규,-,,,아파트,,,,부산광역시 동래구 낙민동 안남로 17,33400
4069,부산광역시 서구 서대신동3가,9월 19일,19,9,대림e편한세상,전세,59.85,202507,3,"15,000",0,19,1998,보수대로320번길 11,202509~202709,신규,-,,,아파트,,,,부산광역시 서구 서대신동3가 보수대로320번길 11,21500
4071,부산광역시 부산진구 당감동,Jan.99,99,1,서면봄여름가을겨울,전세,63.27,202507,3,"23,000",0,12,2015,가야대로691번길 19,202507~202707,신규,-,,,아파트,,,,부산광역시 부산진구 당감동 가야대로691번길 19,22800
4100,부산광역시 해운대구 재송동,1302,1302,0,센텀피오레1차,전세,84.9446,202507,3,"26,000",0,18,2005,수영강변대로 382,202508~202708,신규,-,,,아파트,,,,부산광역시 해운대구 재송동 수영강변대로 382,46000
4106,부산광역시 해운대구 중동,277,277,0,청목마리안,전세,84.8348,202507,3,"25,000",0,5,2004,해운대로767번길 15,202508~202708,신규,-,,,아파트,,,,부산광역시 해운대구 중동 해운대로767번길 15,47000
4109,부산광역시 남구 용호동,242-1,242,1,가람빌리지,전세,48.03,202507,3,"7,500",0,4,1992,동명로101번길 123,202508~202708,신규,-,,,아파트,,,,부산광역시 남구 용호동 동명로101번길 123,19200
4112,부산광역시 북구 만덕동,925-1,925,1,동원,전세,59.84,202507,3,"12,500",0,8,1992,덕천로234번길 7,202508~202708,신규,-,,,아파트,,,,부산광역시 북구 만덕동 덕천로234번길 7,14500
4118,부산광역시 동래구 온천동,460-6,460,6,온천동유림노르웨이숲,전세,67.8868,202507,3,"30,000",0,22,2018,중앙대로 1453,202508~202708,신규,-,,,아파트,,,,부산광역시 동래구 온천동 중앙대로 1453,45500
4144,부산광역시 수영구 광안동,539-1,539,1,광명(539-1),전세,81.72,202507,3,"10,000",0,5,1975,광일로67번길 68,202508~202708,신규,-,,,아파트,,,,부산광역시 수영구 광안동 광일로67번길 68,34500
4153,부산광역시 기장군 정관읍 용수리,1364,1364,0,정관신도시롯데캐슬,전세,84.85,202507,3,"24,000",0,11,2008,정관3로 52,202509~202709,신규,-,,,아파트,,,,부산광역시 기장군 정관읍 용수리 정관3로 52,34500
4172,부산광역시 금정구 구서동,1006-2,1006,2,선경3,전세,84.82,202507,3,"19,000",0,8,1989,금강로565번길 54,202508~202708,신규,-,,,아파트,,,,부산광역시 금정구 구서동 금강로565번길 54,60000
4183,부산광역시 해운대구 좌동,1273,1273,0,대창,전세,134.64,202507,3,"41,000",0,5,1996,대천로67번길 7,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 좌동 대천로67번길 7,48000
4186,부산광역시 금정구 부곡동,971,971,0,삼한사랑채,전세,61.1282,202507,3,"15,000",0,2,2015,동현로47번길 22,202508~202708,신규,-,,,아파트,,,,부산광역시 금정구 부곡동 동현로47번길 22,23500
4189,부산광역시 강서구 명지동,Jan.99,3599,1,e편한세상명지,전세,87.852,202507,3,"29,000",0,15,2019,명지국제2로 80,202508~202708,신규,-,,,아파트,,,,부산광역시 강서구 명지동 명지국제2로 80,51300
4191,부산광역시 사하구 다대동,113,113,0,신다대,전세,39.78,202507,2,"5,500",0,1,1991,다대로 400,202507~202707,신규,-,,,아파트,,,,부산광역시 사하구 다대동 다대로 400,5500
4196,부산광역시 금정구 구서동,1074,1074,0,구서SKVIEW1단지,전세,100.9827,202507,2,"45,000",0,13,2016,금샘로246번길 18,202508~202708,신규,-,,,아파트,,,,부산광역시 금정구 구서동 금샘로246번길 18,59500
4197,부산광역시 금정구 장전동,651-31,651,31,드림아트온,전세,58.2169,202507,2,"20,000",0,2,2017,식물원로9번길 26,202508~202708,신규,-,,,아파트,,,,부산광역시 금정구 장전동 식물원로9번길 26,18500
4203,부산광역시 사하구 감천동,803-42,803,42,해태,전세,59.69,202507,2,"9,000",0,2,2000,사하로 74-6,202507~202707,신규,-,,,아파트,,,,부산광역시 사하구 감천동 사하로 74-6,15100
4208,부산광역시 사하구 당리동,7월 16일,16,7,당리동1차동원베네스트,전세,84.7606,202507,2,"17,000",0,1,2005,제석로 160,202507~202707,신규,-,,,아파트,,,,부산광역시 사하구 당리동 제석로 160,16700
4217,부산광역시 남구 우암동,Jan.53,53,1,뉴서울,전세,59.84,202507,2,"15,000",0,13,1996,유엔로 10,202507~202707,신규,-,,,아파트,,,,부산광역시 남구 우암동 유엔로 10,20200
4228,부산광역시 해운대구 우동,1549,1549,0,해운대비스타동원,전세,84.9483,202507,2,"45,000",0,39,2019,해운대로 663,202508~202708,신규,-,,,아파트,,,,부산광역시 해운대구 우동 해운대로 663,94000
4248,부산광역시 부산진구 범천동,842-2,842,2,두산위브센티움,전세,84.93,202507,2,"30,000",0,8,2005,자유평화로37번길 67,202508~202708,신규,-,,,아파트,,,,부산광역시 부산진구 범천동 자유평화로37번길 67,36700
4289,부산광역시 사상구 주례동,530-5,530,5,현대무지개타운,전세,84.99,202507,2,"15,000",0,5,1993,주례로 93,202507~202707,신규,-,,,아파트,,,,부산광역시 사상구 주례동 주례로 93,19100
4315,부산광역시 수영구 망미동,1154,1154,0,이편한세상1차,전세,84.9357,202507,2,"27,000",0,17,2004,좌수영로 176,202508~202708,신규,-,,,아파트,,,,부산광역시 수영구 망미동 좌수영로 176,48500
4348,부산광역시 기장군 정관읍 매학리,41,41,0,형진강변프라자,전세,82.52,202507,1,"13,000",0,7,1992,정관중앙로 83-13,202507~202707,신규,-,,,아파트,,,,부산광역시 기장군 정관읍 매학리 정관중앙로 83-13,13000
4360,부산광역시 동래구 온천동,172-35,172,35,협성스카이라인80,전세,31.94,202507,1,"7,000",0,10,2004,중앙대로1473번길 14-12,202509~202709,신규,-,,,아파트,,,,부산광역시 동래구 온천동 중앙대로1473번길 14-12,7100
4376,부산광역시 해운대구 재송동,1355,1355,0,센텀리슈빌2단지,전세,84.9916,202507,1,"38,000",0,13,2019,해운대로76번길 40,202509~202709,신규,-,,,아파트,,,,부산광역시 해운대구 재송동 해운대로76번길 40,68600
4378,부산광역시 북구 금곡동,832,832,0,동원역삼정그린코아,전세,71.0496,202507,1,"23,500",0,7,2014,효열로 135,202508~202708,신규,-,,,아파트,,,,부산광역시 북구 금곡동 효열로 135,36300
4407,부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,전세,101.88,202507,1,"30,000",0,3,2008,명지오션시티11로 84,202507~202707,신규,-,,,아파트,,,,부산광역시 강서구 명지동 명지오션시티11로 84,38500
4430,부산광역시 부산진구 당감동,623-2,623,2,동남주상복합,전세,84.83,202507,1,"11,000",0,6,2003,백양순환로 9,202507~202707,신규,-,,,아파트,,,,부산광역시 부산진구 당감동 백양순환로 9,21000
4434,부산광역시 동구 좌천동,1168,1168,0,두산위브범일뉴타운,전세,84.9959,202507,1,"27,000",0,17,2006,성남일로 5,202509~202709,신규,-,,,아파트,,,,부산광역시 동구 좌천동 성남일로 5,25700
4481,부산광역시 부산진구 전포동,890-1,890,1,한일유앤아이(890-1),전세,84.89,202506,30,"25,000",0,5,2006,전포대로171번길 13,202510~202709,신규,-,,,아파트,,,,부산광역시 부산진구 전포동 전포대로171번길 13,26800
4489,부산광역시 동구 좌천동,548,548,0,린다스마트포레,전세,48.209,202506,30,"16,600",0,14,2018,정공단로 8,202509~202709,신규,-,,,아파트,,,,부산광역시 동구 좌천동 정공단로 8,19500
4491,부산광역시 부산진구 범천동,842-28,842,28,리츠캐슬,전세,72.35,202506,30,"24,000",0,8,2019,중앙번영로 26,202509~202709,신규,-,,,아파트,,,,부산광역시 부산진구 범천동 중앙번영로 26,27000
4499,부산광역시 동래구 명장동,1월 24일,24,1,조양,전세,60.69,202506,30,"12,000",0,4,1983,반송로273번길 2,202509~202709,신규,-,,,아파트,,,,부산광역시 동래구 명장동 반송로273번길 2,22200
4519,부산광역시 북구 화명동,2307,2307,0,화명2차현대,전세,59.9358,202506,30,"22,000",0,19,2001,화명신도시로 48,202509~202709,신규,-,,,아파트,,,,부산광역시 북구 화명동 화명신도시로 48,38300
4521,부산광역시 해운대구 중동,1788,1788,0,해운대경남아너스빌,전세,84.9829,202506,30,"40,000",0,27,2012,해운대로 732,202509~202709,신규,-,,,아파트,,,,부산광역시 해운대구 중동 해운대로 732,73250
4537,부산광역시 남구 감만동,627,627,0,감만우성스마트시티뷰,전세,61.3914,202506,30,"24,000",0,15,2023,우암로104번길 20,202508~202708,신규,-,,,아파트,,,,부산광역시 남구 감만동 우암로104번길 20,42600
4539,부산광역시 해운대구 중동,1554,1554,0,아크로뷰,전세,24.93,202506,30,"7,000",0,6,2004,우동3로 4,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 중동 우동3로 4,7500
4577,부산광역시 수영구 광안동,1046-7,1046,7,상아,전세,73.34,202506,30,"19,000",0,6,1988,광서로 54,202508~202708,신규,-,,,아파트,,,,부산광역시 수영구 광안동 광서로 54,23800
4585,부산광역시 기장군 정관읍 용수리,1322,1322,0,정관신동아파밀리에,전세,107.83,202506,30,"30,500",0,7,2008,정관5로 75,202508~202708,신규,-,,,아파트,,,,부산광역시 기장군 정관읍 용수리 정관5로 75,33200
4586,부산광역시 연제구 거제동,1466-17,1466,17,온천천쌍용예가,전세,84.945,202506,30,"23,000",0,9,2006,세병로 68,202506~202611,신규,-,,,아파트,,,,부산광역시 연제구 거제동 세병로 68,43500
4588,부산광역시 연제구 거제동,1515,1515,0,일동미라주리버,전세,84.9605,202506,30,"20,000",0,8,2014,세병로 74,202508~202708,신규,-,,,아파트,,,,부산광역시 연제구 거제동 세병로 74,49500
4589,부산광역시 연제구 거제동,917-1,917,1,대우,전세,84.94,202506,30,"23,000",0,7,1993,아시아드대로28번길 9,202508~202707,신규,-,,,아파트,,,,부산광역시 연제구 거제동 아시아드대로28번길 9,32500
4592,부산광역시 연제구 거제동,577-1,577,1,연제그린타워,전세,124.5,202506,30,"29,000",0,18,1999,거제천로87번길 30,202507~202707,신규,-,,,아파트,,,,부산광역시 연제구 거제동 거제천로87번길 30,23850
4618,부산광역시 금정구 구서동,415-20,415,20,경희빌리지,전세,84.95,202506,30,"15,000",0,3,2004,수림로50번길 130,202506~202706,신규,-,,,아파트,,,,부산광역시 금정구 구서동 수림로50번길 130,25500
4627,부산광역시 사하구 하단동,1175,1175,0,가락타운2,전세,138.56,202506,29,"30,000",0,9,1992,하신번영로 233,202508~202708,신규,-,,,아파트,,,,부산광역시 사하구 하단동 하신번영로 233,37800
4632,부산광역시 북구 화명동,1293-1,1293,1,e편한세상화명힐스,전세,84.98,202506,29,"35,000",0,5,2015,화명대로 68,202509~202709,신규,-,,,아파트,,,,부산광역시 북구 화명동 화명대로 68,56600
4638,부산광역시 북구 덕천동,373-1,373,1,덕천삼정그린코아,전세,84.3659,202506,29,"22,000",0,10,2007,만덕대로155번길 15,202508~202708,신규,-,,,아파트,,,,부산광역시 북구 덕천동 만덕대로155번길 15,24500
4650,부산광역시 연제구 거제동,163-1,163,1,태경썬싸인,전세,59.85,202506,29,"17,000",0,5,1995,중앙대로1226번길 30,202508~202708,신규,-,,,아파트,,,,부산광역시 연제구 거제동 중앙대로1226번길 30,50000
4656,부산광역시 사상구 모라동,203,203,0,모라벽산,전세,84.9,202506,29,"16,500",0,13,2001,백양대로934번길 84,202506~202706,신규,-,,,아파트,,,,부산광역시 사상구 모라동 백양대로934번길 84,17500
4662,부산광역시 기장군 기장읍 동부리,377-2,377,2,동산백조,전세,71.61,202506,28,"9,000",0,4,1991,차성동로142번길 12-8,202507~202707,신규,-,,,아파트,,,,부산광역시 기장군 기장읍 동부리 차성동로142번길 12-8,9800
4696,부산광역시 남구 문현동,1234,1234,0,베스티움,전세,84.7769,202506,28,"40,000",0,17,2019,고동골로 29,202507~202707,신규,-,,,아파트,,,,부산광역시 남구 문현동 고동골로 29,57000
4707,부산광역시 남구 용호동,481-8,481,8,동방파크,전세,68.14,202506,28,"9,000",0,3,1989,용호로198번길 39,202507~202707,신규,-,,,아파트,,,,부산광역시 남구 용호동 용호로198번길 39,10000
4718,부산광역시 북구 구포동,923-119,923,119,구포대성아파트,전세,55.02,202506,28,"7,000",0,5,1986,구남언덕로20번길 7,202507~202707,신규,-,,,아파트,,,,부산광역시 북구 구포동 구남언덕로20번길 7,9500
4719,부산광역시 해운대구 반송동,887,887,0,남흥,전세,84.88,202506,28,"15,000",0,3,1996,신반송로 163,202507~202707,신규,-,,,아파트,,,,부산광역시 해운대구 반송동 신반송로 163,21500
4722,부산광역시 해운대구 반송동,872,872,0,삼한2,전세,84.9,202506,28,"16,000",0,18,1997,신반송로 102,202506~202706,신규,-,,,아파트,,,,부산광역시 해운대구 반송동 신반송로 102,17000
4728,부산광역시 사하구 장림동,16,16,0,신세대지큐빌,전세,49.14,202506,28,"8,300",0,3,2003,다대로277번길 85,202507~202707,신규,-,,,아파트,,,,부산광역시 사하구 장림동 다대로277번길 85,13500
4739,부산광역시 사하구 괴정동,1284,1284,0,사하역비스타동원,전세,84.9898,202506,28,"38,000",0,3,2021,낙동대로 280,202508~202708,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 낙동대로 280,44700
4775,부산광역시 동래구 명륜동,533-229,533,229,동래롯데캐슬퀸,전세,84.9142,202506,28,"30,000",0,18,2020,온천천로 165,202508~202708,신규,-,,,아파트,,,,부산광역시 동래구 명륜동 온천천로 165,67500
4779,부산광역시 영도구 동삼동,1189,1189,0,롯데캐슬블루오션,전세,59.96,202506,28,"23,000",0,15,2017,절영로 524,202507~202707,신규,-,,,아파트,,,,부산광역시 영도구 동삼동 절영로 524,28100
4797,부산광역시 동래구 낙민동,Jan.83,83,1,동래우성,전세,59.64,202506,28,"19,000",0,1,1997,안남로 9,202510~202710,신규,-,,,아파트,,,,부산광역시 동래구 낙민동 안남로 9,43000
4808,부산광역시 서구 암남동,764,764,0,송도서린엘마르,전세,59.9026,202506,28,"25,000",0,6,2016,송도해변로 21,202508~202708,신규,-,,,아파트,,,,부산광역시 서구 암남동 송도해변로 21,42000
4842,부산광역시 동구 초량동,1161-1,1161,1,지원더뷰오션1차,전세,84.9742,202506,27,"27,000",0,5,2018,중앙대로286번길 7-8,202507~202707,신규,-,,,아파트,,,,부산광역시 동구 초량동 중앙대로286번길 7-8,50000
4855,부산광역시 동래구 온천동,423-2,423,2,동래SKVIEW2차,전세,153.5514,202506,27,"50,000",0,16,2008,금강로 48,202510~202710,신규,-,,,아파트,,,,부산광역시 동래구 온천동 금강로 48,103000
4866,부산광역시 남구 대연동,281-52,281,52,대연그린(281-52),전세,57.18,202506,27,"9,500",0,5,1995,못골번영로66번길 69,202508~202708,신규,-,,,아파트,,,,부산광역시 남구 대연동 못골번영로66번길 69,16800
4894,부산광역시 북구 덕천동,355-4,355,4,덕천역이즈카운티,전세,49.7938,202506,27,"18,000",0,15,2019,금곡대로8번길 87,202508~202708,신규,-,,,아파트,,,,부산광역시 북구 덕천동 금곡대로8번길 87,24000
4920,부산광역시 수영구 남천동,Feb.41,41,2,소라맨션,전세,56.53,202506,27,"12,500",0,3,1979,황령산로8번길 63,202508~202708,신규,-,,,아파트,,,,부산광역시 수영구 남천동 황령산로8번길 63,25000
4923,부산광역시 수영구 민락동,11월 1일,11,1,태창파크,전세,84.98,202506,27,"17,000",0,1,1988,광남로 271,202508~202708,신규,-,,,아파트,,,,부산광역시 수영구 민락동 광남로 271,28000
